tilvísun	O

tilvísun	O
Georg	B-PER
6.	I-PER
Bretlandskonungur	I-PER

'	O
''	O
Hörgársveit	B-LOC
''	O
'	O
.	O

Juventus	B-ORG
FC	I-ORG
(	O
27	O
titlar	O
)	O

Princeton	B-LOC
,	I-LOC
New	I-LOC
Jersey	I-LOC

María	B-PER
de	I-PER
Jesús	I-PER
de	I-PER
León	I-PER
y	I-PER
Delgado	I-PER

Kalvin	B-PER
og	I-PER
Hobbes	I-PER

Grótta	B-ORG
/	O
KR	B-ORG
17:24	O

'	O
''	O
Reykjavík	B-LOC
''	O
'	O

Basilíka	B-ORG
Krists	I-ORG
konungs	I-ORG

Slóvakía	B-LOC
(	O
57	O
)	O

Kíribatí	B-LOC
(	O
3	O
)	O

Leikstjóri	O
er	O
Ragnar	B-PER
Bragason	I-PER
.	O

Hann	O
var	O
aðeins	O
þriggja	O
ára	O
þegar	O
Knútur	B-PER
Eiríksson	I-PER
lét	O
drepa	O
föður	O
hans	O
og	O
settist	O
sjálfur	O
í	O
hásætið	O
.	O

TILVÍSUN	O
Hildegard	B-PER
von	I-PER
Bingen	I-PER

tilvísun	O
Hannes	B-PER
Þór	I-PER
Halldórsson	I-PER

Þaðan	O
fór	O
hann	O
til	O
Íslendingabyggða	O
í	O
Kanada	B-LOC
og	O
dvaldi	O
um	O
hríð	O
í	O
Danmörku	B-LOC
á	O
heimleiðinni	O
.	O

Þeir	O
eiga	O
að	O
vísa	O
til	O
súlna	O
Heraklesar	B-PER
.	O

Stuttu	O
síðar	O
fékk	O
Bónus	B-ORG
lögbann	O
á	O
nafnið	O
og	O
var	O
nafninu	O
þá	O
breytt	O
í	O
'	O
''	O
B.T	O
.	O

TILVÍSUN	O
Kaliforníuháskóli	B-ORG
í	I-ORG
San	I-ORG
Diego	I-ORG

)	O
·	O
Drangsnes	B-LOC
(	O
65	O
íb	O
.	O

CSI	B-ORG
:	I-ORG
Miami	I-ORG
''	O
(	O
2002–2012	O
)	O
sjónvarpssería	O
(	O
framleiðslustjóri	O
)	O

Hann	O
hóf	O
nám	O
í	O
Háskólanum	B-ORG
í	I-ORG
Glasgow	I-ORG
fjórtán	O
ára	O
gamall	O
þar	O
sem	O
hann	O
nam	O
undir	O
leiðsögn	O
Francis	B-PER
Hutcheson	I-PER
.	O

Einar	B-PER
Gilsson	I-PER
''	O
(	O
-1369	O
)	O
''	O

'	O
''	O
Kanada	B-LOC
''	O
'	O

Alþingi	B-ORG
formlega	O
lagt	O
niður	O
.	O

TILVÍSUN	O
Háskólinn	B-ORG
í	I-ORG
York	I-ORG

Stæsta	O
eyjan	O
er	O
Straumey	B-LOC
,	O
372	O
km²	O
.	O

Aðildarlönd	O
sem	O
bættust	O
við	O
voru	O
Eistland	B-LOC
,	O
Lettland	B-LOC
,	O
Litháen	B-LOC
,	O
Malta	B-LOC
,	O
Pólland	B-LOC
,	O
Slóvakía	B-LOC
,	O
Slóvenía	B-LOC
,	O
Tékkland	B-LOC
og	O
Ungverjaland	B-LOC
.	O

Einn	O
þekktasti	O
fyrrverandi	O
starfsmaður	O
fjármálafyrirtækisins	O
er	O
George	B-PER
Soros	I-PER
.	O

tilvísun	O
Justinianus	B-PER
1	I-PER
.	I-PER

TILVÍSUN	O
Carl	B-PER
Gustav	I-PER
Hempel	I-PER

Að	O
þeim	O
umræðum	O
kom	O
líka	O
Orkuveita	B-ORG
Reykjavíkur	I-ORG
.	O

tilvísun	O
Mórits	B-PER
af	I-PER
Nassá	I-PER

'	O
''	O
Búrma	B-ORG
''	O
'	O

tilvísun	O
Reject	B-ORG
All	I-ORG
American	I-ORG

Kommúnistaflokkur	B-ORG
Íslands	I-ORG
1930-1938	O
(	O
Sameiningarflokkur	B-ORG
alþýðu	I-ORG
-	I-ORG
Sósíalistaflokkurinn	I-ORG
)	O

tilvísun	O
Miguel	B-PER
Ángel	I-PER
Asturias	I-PER

tilvísun	O
Letizia	B-PER
,	I-PER
prinsessan	I-PER
af	I-PER
Asturias	I-PER

Hann	O
skrifaði	O
þær	O
á	O
Grænlandi	B-LOC
þegar	O
hann	O
dvaldist	O
þar	O
um	O
skeið	O
.	O

Auk	O
þess	O
er	O
Holland	B-LOC
fyrir	O
vestan	O
og	O
Belgía	B-LOC
fyrir	O
suðvestan	O
.	O

Borgin	O
er	O
í	O
sögulegu	O
sýslunni	O
Cambridgeshire	B-LOC
.	O

Nafni	O
landsins	O
var	O
þá	O
breytt	O
í	O
Simbabve	B-LOC
.	O

Roger	B-PER
Leloup	I-PER
,	O
hefur	O
teiknað	O
og	O
samið	O
bókaflokkinn	O
frá	O
upphafi	O
.	O

Lögmálið	B-ORG
um	I-ORG
annað	I-ORG
tveggja	I-ORG

TILVÍSUN	O
Konrad	B-PER
von	I-PER
Maurer	I-PER

Þar	O
kynntist	O
hann	O
Robert	B-PER
Boyle	I-PER
.	O

Fyrirtækið	O
er	O
skráð	O
í	O
Kauphöllinni	B-ORG
í	I-ORG
New	I-ORG
York	I-ORG
.	O

borgirnar	O
Pompeii	B-LOC
og	O
Herculaneum	B-LOC
í	O
rúst	O
.	O

'	O
''	O
Páfi	B-LOC
''	O
'	O

tilvísun	O
NCIS	B-ORG
(	I-ORG
2.	I-ORG
þáttaröð	I-ORG
)	I-ORG

Það	O
var	O
hins	O
vegar	O
Emil	B-PER
Kraepelin	I-PER
sem	O
fyrst	O
skilgreindi	O
geðklofa	O
.	O

Lambavatn	O
er	O
innan	O
friðsvæðis	O
Vatnajökulsþjóðgarðs	B-ORG
.	O

Höfundur	O
þáttanna	O
að	O
hluta	O
til	O
er	O
Seth	B-PER
MacFarlane	I-PER
,	O
höfundur	O
Family	B-ORG
Guy	I-ORG
þáttanna	O
.	O

Nafnið	O
er	O
dregið	O
af	O
heiti	O
Berba	B-ORG
,	O
íbúa	O
Norður-Afríku	B-LOC
.	O

tilvísun	O
Loðvík	B-PER
12	I-PER
.	I-PER

Eldey	B-LOC
undan	O
Reykjanesi	B-LOC
er	O
meðal	O
stærri	O
súluvarpa	O
í	O
heimi	O
,	O
en	O
þar	O
verpa	O
um	O
14.000	O
-	O
18.000	O
pör	O
árlega	O
.	O

tilvísun	O
Aðþrengdar	B-ORG
eiginkonur	I-ORG
(	I-ORG
2.	I-ORG
þáttaröð	I-ORG
)	I-ORG

Evrópukeppnin	B-ORG
í	I-ORG
knattspyrnu	I-ORG
1976	I-ORG

Gulrófan	O
er	O
upprunnin	O
í	O
Norður-Evrópu	B-LOC
og	O
barst	O
frá	O
Svíþjóð	B-LOC
til	O
Bretlands	B-LOC
og	O
Norður-Ameríku	B-LOC
þar	O
sem	O
hún	O
er	O
líka	O
þekkt	O
sem	O
„Svíi“	O
(	O
''Swede	O
''	O
)	O
eða	O
„sænsk	O
næpa“	O
(	O
''Swedish	O
turnip	O
''	O
)	O
.	O

'	O
''	O
(	O
)	O
'	O
''	O
er	O
þriðja	O
plata	O
Sigur	B-ORG
Rósar	I-ORG
.	O

Næsta	O
stórborgin	O
er	O
Basel	B-LOC
í	O
Sviss	B-LOC
um	O
35	O
km	O
til	O
suðurs	O
.	O

Carl	B-PER
Gustav	I-PER
Jacob	I-PER
Jacobi	I-PER

Styttan	O
er	O
varðveitt	O
á	O
Þjóðminjasafni	B-ORG
Íslands	I-ORG
.	O

Albert	B-PER
Einstein	I-PER
var	O
einn	O
þeirra	O
.	O

tilvísun	O
Braunau	B-LOC
am	I-LOC
Inn	I-LOC

'	O
''	O
Austurríki	B-LOC
'	O
''	O

Vinstrihreyfingin	B-ORG
–	I-ORG
grænt	I-ORG
framboð	I-ORG

tilvísun	O
Herbert	B-PER
Paul	I-PER
Grice	I-PER

Vinstrihreyfingin	B-ORG
–	I-ORG
grænt	I-ORG
framboð	I-ORG

'	O
''	O
Egyptaland	B-LOC
''	O
'	O

Við	O
götuna	O
er	O
fjöldi	O
fyrirtækja	O
og	O
íbúða	O
,	O
auk	O
gamals	O
fangelsis	B-ORG
.	O

Fylkið	O
er	O
í	O
landshlutanum	O
Þrændalög	B-LOC
.	O

Lubusz	B-LOC
(	I-LOC
hérað	I-LOC
)	I-LOC

TILVÍSUN	O
Norður-Karólínuháskóli	B-ORG
í	I-ORG
Chapel	I-ORG
Hill	I-ORG

Los	B-LOC
Angeles	I-LOC
,	O
Kalifornía	B-LOC
(	O
1	O
)	O

Ári	O
síðar	O
hélt	O
hann	O
í	O
námsreisu	O
til	O
Ítalíu	B-LOC
þar	O
sem	O
hann	O
hélt	O
sig	O
næstu	O
sex	O
árin	O
.	O

Bremen	B-LOC
rekin	O
úr	O
Hansasambandinu	B-LOC
.	O

'	O
''	O
Skagafjörður	B-LOC
77	O
''	O
'	O
-	O
51	O
Snæfellsbær	B-LOC

tilvísun	O
Johann	B-PER
Peter	I-PER
Gustav	I-PER
Lejeune	I-PER
Dirichlet	I-PER

*1998–2007	O
-	O
Kristján	B-PER
Þór	I-PER
Júlíusson	I-PER

Eyjan	O
Texel	B-LOC
,	O
stærst	O
Vesturfrísnesku	B-LOC
eyjanna	I-LOC
,	O
tilheyrir	O
fylkinu	O
.	O

Hann	O
var	O
í	O
móðurætt	O
skyldur	O
Einari	B-PER
Benediktssyni	I-PER
og	O
Sigurði	B-PER
Nordal	I-PER
.	O

Jón	B-PER
Sigurðsson	I-PER
(	I-PER
forseti	I-PER
)	I-PER

tilvísun	O
Gylfi	B-PER
Þór	I-PER
Sigurðsson	I-PER

Líbanon	B-LOC
(	O
10	O
)	O

Dolly	B-PER
(	O
1	O
)	O

'	O
''	O
Taíland	B-LOC
''	O
'	O

tilvísun	O
Súla	B-LOC
(	I-LOC
fugl	I-LOC
)	I-LOC

Nubo	O
hefur	O
ýmisleg	O
tengsl	O
við	O
Ísland	B-LOC
.	O

'	O
''	O
KR-völlur	B-ORG
''	O
'	O

Balfourianae|Subsection	O
''Balfourianae]]	O
''	O
'	O
-	O
Broddfurur	O
,	O
suðvestur	O
Bandaríkin	B-LOC

Mayotte	B-LOC
(	O
tilheyrir	O
Frakklandi	B-LOC
)	O

Höfuðstaðurinn	O
heitir	O
sömuleiðis	O
Glarus	B-LOC
.	O

tilvísun	O
Maðurinn	B-PER
með	I-PER
ljáinn	I-PER

TILVÍSUN	O
Birkbeck	B-ORG
,	I-ORG
University	I-ORG
of	I-ORG
London	I-ORG

Þættirnir	O
fjölluðu	O
um	O
auðuga	O
fjölskyldu	O
í	O
Texas	B-LOC
,	O
Ewing-fjölskylduna	O
,	O
sem	O
bjó	O
á	O
búgarðinum	O
Southfork	O
.	O

Þekktasta	O
bygging	O
borgarinnar	O
er	O
Brandenborgarhliðið	B-ORG
.	O

'	O
''	O
Dalai	B-PER
Lama	I-PER
''	O
'	O

Snorri	B-PER
Sturluson	I-PER
hraktist	O
út	O
til	O
Noregs	B-LOC
.	O

Þorlákur	B-PER
helgi	I-PER
Þórhallsson	I-PER

Leonardo	B-PER
da	I-PER
Vinci	I-PER
(	O
t.d	O
.	O

tilvísun	O
Friðrik	B-PER
5.	I-PER
Danakonungur	I-PER

TILVÍSUN	O
Francis	B-PER
Herbert	I-PER
Bradley	I-PER

CSI	B-ORG
:	I-ORG
Crime	I-ORG
Scene	I-ORG
Investigation	I-ORG

*Gáttaþegur	O
kynnir	O
-	O
Ómar	B-PER
Ragnarsson	I-PER

Liðinu	O
tókst	O
hinsvegar	O
að	O
tryggja	O
sér	O
beinan	O
þáttökurétt	O
á	O
lokakeppnina	O
með	O
því	O
að	O
lenda	O
í	O
öðru	O
sæti	O
í	O
riðlinum	O
á	O
eftir	O
Tékklandi	B-LOC
.	O

Rio	B-LOC
de	I-LOC
Janeiro	I-LOC

Raddsettur	O
af	O
J.	B-PER
K.	I-PER
Simmons	I-PER
.	O

Einnig	O
mætti	O
minnast	O
á	O
samband	O
Tróverja	O
og	O
Grikkja	B-LOC
í	O
Enesarkviðu	O
.	O

Nokkrir	O
talinverðir	O
flytjendur	O
hafa	O
líka	O
verið	O
frá	O
Glasgow	B-LOC
,	O
sem	O
var	O
nefnd	O
„Tónlistarborg“	O
af	O
UNESCO	B-ORG
.	O

Hún	O
hefur	O
flutt	O
í	O
íbúð	O
í	O
Hollywood	B-LOC
í	O
Kaliforníu	B-LOC
en	O
flutti	O
seinna	O
aftur	O
heim	O
til	O
foreldra	O
sinna	O
.	O

'	O
''	O
Víetnam	B-LOC
''	O
'	O

'	O
''	O
Portúgal	B-LOC
''	O
'	O

TILVÍSUN	O
London	B-ORG
School	I-ORG
of	I-ORG
Economics	I-ORG

'	O
''	O
Ólafur	B-PER
pái	I-PER
Höskuldsson	I-PER
''	O
'	O

Sat	O
í	O
miðstjórn	O
Sjálfstæðisflokksins	B-ORG
1973-1981	O
.	O

tilvísun	O
Harry	B-PER
S.	I-PER
Truman	I-PER

tilvísun	O
Áfengis-	B-ORG
og	I-ORG
tóbaksverslun	I-ORG
ríkisins	I-ORG

Þau	O
eru	O
Alpasvæðið	O
,	O
Miðjarðarhafssvæðið	B-LOC
,	O
Dínarska	O
svæðið	O
og	O
Pannoníska	O
svæðið	O
.	O

Fyrirlestur	O
sem	O
snetir	O
smá	O
á	O
jafnhallaferla	O
í	O
MIT	B-ORG

Höskuld	B-PER
Ólafsson	I-PER
(	O
Hössa	O
)	O
í	O
Quarashi	B-ORG
.	O

TF-FII	O
—	O
757-208	O
,	O
Eyjafjallajökull	B-LOC
''	O

Einnig	O
hefur	O
verið	O
sagt	O
að	O
á	O
þessum	O
degi	O
hafi	O
Artemismusterið	B-ORG
í	O
Efesos	B-LOC
,	O
eitt	O
af	O
Sjö	B-ORG
undrum	I-ORG
veraldar	I-ORG
,	O
brunnið	O
til	O
grunna	O
.	O

Fuglabjargið	O
[[Beinisvørð	O
á	O
Suðuroy	B-LOC
.	O

Benedikt	B-PER
Gröndal	I-PER
,	O
?	O
-1974	O

Jónas	B-PER
frá	I-PER
Hriflu	I-PER
var	O
einn	O
ötulasti	O
hvatamaður	O
að	O
stofnun	O
skólans	O
.	O

Ingiríður	B-PER
Alexandra	I-PER
Noregsprinsessa	I-PER

Sú	O
aðferð	O
er	O
ættuð	O
frá	O
Færeyjum	B-LOC
.	O

tilvísun	O
Vilhjálmur	B-PER
3.	I-PER
Englandskonungur	I-PER

tilvísun	O
Frank	B-PER
Plumpton	I-PER
Ramsey	I-PER

Vinstrihreyfingin	B-ORG
–	I-ORG
grænt	I-ORG
framboð	I-ORG

Seðlabanka	B-ORG
Íslands	I-ORG
og	O
Alþjóðagjaldeyrissjóðinn	B-ORG
(	O
IMF	O
)	O
.	O

tilvísun	O
Kaliforníuháskóli	B-ORG
í	I-ORG
Santa	I-ORG
Barbara	I-ORG

María	B-PER
Teresa	I-PER
af	I-PER
Austurríki	I-PER

Tímúr	B-PER
(	O
1336-1405	O
)	O

Einar	B-PER
Pálsson	I-PER
er	O
upphafsmaður	O
kenningarinnar	O
.	O

Dalvíkurbyggð	B-LOC
74	O
-	O
'	O
''	O
80	O
Fljótsdalshérað	B-LOC
''	O
'	O

Utar	O
liggja	O
Vesturfrísnesku	B-LOC
eyjarnar	I-LOC
.	O

Virginía	B-LOC
(	I-LOC
fylki	I-LOC
)	I-LOC

Flestar	O
lýsingar	O
frá	O
hofinu	O
koma	O
frá	O
Pliníusi	B-PER
eldri	I-PER
.	O

Hann	O
er	O
þekktastur	O
fyrir	O
bækurnar	O
um	O
Bob	B-PER
Moran	I-PER
.	O

tilvísun	O
August	B-PER
Immanuel	I-PER
Bekker	I-PER

Bókin	O
hafði	O
mikil	O
áhrif	O
og	O
er	O
talin	O
vera	O
undanfari	O
þeirra	O
verka	O
sem	O
einkenndu	O
Upplýsinguna	B-ORG
.	O

Um	O
Starkaðsver	O
lá	O
Sprengisandsleið	B-ORG
hin	I-ORG
forna	I-ORG
.	O

tilvísun	O
Listi	B-ORG
yfir	I-ORG
Numb3rs-þætti	I-ORG
(	I-ORG
1.	I-ORG
þáttaröð	I-ORG
)	I-ORG

Entre	B-LOC
Lagos	I-LOC
er	O
stærsta	O
borgin	O
nálægt	O
vatninu	O
.	O

Trefillinn	O
á	O
rætur	O
sínar	O
að	O
rekja	O
til	O
Rómaveldis	B-LOC
en	O
þá	O
voru	O
þeir	O
notaðir	O
til	O
af	O
hreinlætisástæðum	O
frekar	O
en	O
til	O
hlýju	O
.	O

Kólumbía	B-LOC
(	O
105	O
)	O

*xD	O
getur	O
táknað	O
að	O
kjósa	O
Sjálfstæðisflokkinn	B-ORG
(	O
þ.e	O
.	O

Hann	O
útskrifaðist	O
frá	O
Institut	B-ORG
d'études	I-ORG
politiques	I-ORG
de	I-ORG
Paris	I-ORG
''	O
.	O

Fram	O
-	O
ÍR	B-ORG
20:19	O

Stjórnspekin	B-ORG
blómstraði	O
einnig	O
á	O
þessum	O
tíma	O
.	O

tilvísun	O
KFUM	B-ORG
og	I-ORG
KFUK	I-ORG

Búrúndí	B-LOC
(	O
5	O
)	O

Auður	B-PER
Auðuns	I-PER
og	O
Geir	B-PER
Hallgrímsson	I-PER

Lagfæringar	O
á	O
Sverris	B-PER
sögu	I-PER
.	O

Um	O
svipað	O
leyti	O
var	O
félagi	O
hans	O
Maurice	B-PER
Rosy	I-PER
gerður	O
að	O
listrænum	O
stjórnanda	O
útgáfunnar	O
.	O

—	O
Ole	B-PER
Worm	I-PER
gaf	O
út	O
.	O

Þegar	O
austurrískur	B-LOC
her	O
náði	O
að	O
hrekja	O
þá	O
þaðan	O
sama	O
ár	O
,	O
urðu	O
nokkrar	O
skemmdir	O
á	O
kastalanum	O
,	O
þar	O
á	O
meðal	O
brann	O
óperusalurinn	O
.	O

Fjölskyldan	O
býr	O
í	O
Uppsölum	B-LOC
og	O
tekur	O
köttinn	O
að	O
sér	O
.	O

tilvísun	O
West	B-ORG
Ham	I-ORG
United	I-ORG
F.C	I-ORG
.	I-ORG

'	O
''	O
Los	B-ORG
Angeles	I-ORG
Lakers	I-ORG
''	O
'	O

En	O
í	O
''Lögsögumannatali	O
og	O
lögmanna	O
''	O
setur	O
Jón	B-PER
Sigurðsson	I-PER
hann	O
sem	O
lögmann	O
sunnan	O
og	O
austan	O
1436-1440	O
.	O

Gabriel	B-PER
García	I-PER
Márquez	I-PER

Sjónvarpsturninn	B-ORG
í	I-ORG
Stuttgart	I-ORG
er	O
elsti	O
sjónvarpsturn	O
heims	O
.	O

TILVÍSUN	O
Kaliforníuháskóli	B-ORG
í	I-ORG
Davis	I-ORG

'	O
''	O
Dallas	B-ORG
Cowboys	I-ORG
''	O
'	O

'	O
''	O
Mingveldið	B-LOC
''	O
'	O

Þýskur	B-ORG
fjárhundur	I-ORG
(	O
eða	O
schäfer	O
,	O
séfer	O
)	O

tilvísun	O
Kristján	B-PER
1	I-PER
.	I-PER

Ulysses	B-PER
Grant	I-PER
,	O
1869–1877	O

Burrhus	B-PER
Frederic	I-PER
Skinner	I-PER

tilvísun	O
Richard	B-PER
L.	I-PER
Hunter	I-PER

Hraunjaðarinn	O
er	O
nú	O
marbakki	O
undan	O
Stokkseyri	B-LOC
og	O
Eyrarbakka	B-LOC
.	O

tilvísun	O
Peter	B-PER
Frederick	I-PER
Strawson	I-PER

Heimspekingarnir	O
Henri	B-PER
Bergson	I-PER
og	O
G.E.	B-PER
Moore	I-PER
voru	O
um	O
margt	O
sama	O
sinnis	O
og	O
gagnhyggjumennirnir	O
enda	O
þótt	O
þeir	O
séu	O
venjulega	O
ekki	O
sjálfir	O
taldir	O
til	O
gagnhyggjumanna	O
.	O

Þar	O
vann	O
hann	O
tvo	O
Íslandsmeistaratitla	O
og	O
fór	O
í	O
kjölfarið	O
til	O
Danmerkur	B-LOC
í	O
nám	O
.	O

járnbrautum	O
tengingar	O
til	O
Goleniów	B-LOC
og	O
Szczecin	B-LOC
(	O
Pólland	B-LOC
)	O

tilvísun	O
Moses	B-PER
I.	I-PER
Finley	I-PER

Danir	B-LOC
héldu	O
þessu	O
heiti	O
en	O
rituðu	O
það	O
''Femern	O
''	O
.	O

tilvísun	O
María	B-PER
1.	I-PER
Englandsdrottning	I-PER

Kvennalistinn	B-ORG
fékk	O
ekki	O
nema	O
þrjár	O
þingkonur	O
-	O
missti	O
tvær	O
frá	O
fyrra	O
kjörtímabili	O
.	O

Keppnin	O
var	O
líka	O
sýnd	O
í	O
Ungverjalandi	B-LOC
,	O
Rúmeníu	B-LOC
,	O
Póllandi	B-LOC
,	O
Sovétríkjunum	B-LOC
,	O
Tékkóslóvakíu	B-LOC
og	O
Austur-Þýskalandi	B-LOC

Með	O
í	O
flugvélinni	O
voru	O
þeir	O
Ritchie	B-PER
Valens	I-PER
og	O
The	B-PER
Big	I-PER
Bopper	I-PER
.	O

Hann	O
er	O
fæddur	O
á	O
Eskifirði	B-LOC
.	O

Veirunnar	O
hefur	O
orðið	O
vart	O
meðal	O
þrettán	O
landa	O
í	O
Asíu	B-LOC
og	O
Evrópu	B-LOC
.	O

Massimo	B-PER
D'Alema	I-PER
(	O
annað	O
skipti	O
)	O

tilvísun	O
Aðildarviðræður	B-ORG
Íslands	I-ORG
við	I-ORG
Evrópusambandið	I-ORG

Áður	O
höfðu	O
lið	O
á	O
Spáni	B-LOC
og	O
í	O
Bandaríkjunum	B-LOC
sýnt	O
honum	O
áhuga	O
.	O

Bayern	B-ORG
München	I-ORG
er	O
eina	O
liðið	O
sem	O
sigrað	O
hefur	O
keppnina	O
þrisvar	O
í	O
röð	O
eftir	O
það	O
.	O

Sjónvarpsþættina	O
Fóstbræður	B-ORG
''	O
sem	O
sýndir	O
voru	O
á	O
Stöð	B-PER
2	I-PER
1997-2001	O

tilvísun	O
Jóhannes	B-PER
Páll	I-PER
2	I-PER
.	I-PER

CSI	B-ORG
:	I-ORG
Crime	I-ORG
Scene	I-ORG
Investigation	I-ORG

Þróttarar	B-ORG
neituðu	O
að	O
taka	O
þátt	O
,	O
en	O
hin	O
liðin	O
sjö	O
léku	O
einfalda	O
umferð	O
í	O
móti	O
sem	O
tók	O
rétt	O
rúma	O
viku	O
.	O

Silvio	B-PER
Berlusconi	I-PER
(	O
fjórða	O
skipti	O
)	O

tilvísun	O
Sigmundur	B-PER
3	I-PER
.	I-PER

tilvísun	O
Havering	B-ORG
(	I-ORG
borgarhluti	I-ORG
)	I-ORG

Konungurinn	O
,	O
Loðvík	B-PER
16	I-PER
.	I-PER
,	O
vildi	O
auka	O
tekjur	O
sínar	O
með	O
því	O
að	O
leggja	O
álögur	O
á	O
ýmsa	O
þá	O
sem	O
höfðu	O
notið	O
skattfríðinda	O
,	O
svo	O
sem	O
jarðeigendur	O
.	O

Angela	B-ORG
(	O
57	O
)	O

Styttan	O
er	O
eftir	O
Gustav	B-PER
Vigeland	I-PER
og	O
var	O
gjöf	O
frá	O
Norðmönnum	B-LOC
.	O

Bruce	B-PER
Campbell	I-PER
sem	O
Sam	O
Axe	O

Vestan	O
við	O
það	O
er	O
Hákonshaf	B-LOC
og	O
austan	O
við	O
það	O
er	O
Riiser-Larsen-haf	B-LOC
.	O

Alþýðuflokkurinn	B-ORG
1916-1999	O
(	O
Samfylkingin	B-ORG
)	O

tilvísun	O
Camillo	B-PER
Benso	I-PER
greifi	I-PER
af	I-PER
Cavour	I-PER

Bókin	O
hlaut	O
góðar	O
viðtökur	O
víða	O
um	O
heim	O
,	O
ekki	O
síst	O
á	O
Bretlandi	B-LOC
og	O
Bandaríkjunum	B-LOC
.	O

Evrópudómstóllinn	B-ORG
(	O
28	O
dómarar	O
)	O

Vigdís	B-PER
Grímsdóttir	I-PER
,	O
''Grandavegur	O
7	O
''	O

Hann	O
var	O
lengi	O
ritstjóri	O
''Alþýðublaðsins	O
''	O
og	O
í	O
forystu	O
hinna	O
róttækari	O
manna	O
Alþýðuflokksins	B-ORG
.	O

Afganistan	B-LOC
(	O
6	O
)	O

Neil	B-PER
Patrick	I-PER
Harris	I-PER
sem	O
Barney	B-PER
Stinson	I-PER

TILVÍSUN	O
Þriggja	B-ORG
landa	I-ORG
brúin	I-ORG

Urbana	B-LOC
(	I-LOC
Ohio	I-LOC
)	I-LOC

Óhætt	O
er	O
að	O
fullyrða	O
að	O
